지점ID,매점명,주소,전화번호,위도,경도
238820,광주유동점,광주 북구 중가로 60 (유동),062-515-2209,35.1590314,126.9067805
238819,수원경희대점,경기 수원시 영통구 영일로6번길 35,031-202-3287,37.2483507,127.0778815
238671,광양중마성호점,전남 광양시 광장로 70 아파트상가 빅마트 옆,061-795-7952,34.9332431,127.6906807
238355,김포고촌행정복지센터점,경기 김포시 고촌읍 장차로 19,070-4354-1917,37.6037472,126.7705806
238354,마석소방서점,경기 남양주시 화도읍 수레로1260번길 15 병권빌딩 101호,031-559-0328,37.6499705,127.3035961
238353,인천검단제일풍경채2차점,"인천 서구 고산후로 305 (불로동, 신검단중앙역풍경채어바니티2차)",070-7543-3457,37.6119396,126.6951656
238297,전주인후부영점,전북특별자치도 전주시 덕진구 무삼지로 43 1층,,35.8293946,127.1638877
238296,순천신대해룡점,전남 순천시 해룡면 신대2길 6-41 1층 110호,061-902-9244,34.9356668,127.5475289
238162,구의이스트폴점,서울 광진구 아차산로 402 롯데캐슬이스트폴 101동 3호,02-455-5565,37.5366969,127.0878216
237629,부천건주병원점,경기 부천시 소사구 경인로536번길 42 층(괴안동),032-349-7779,37.4841078,126.8161146
237599,강원태백포레스트애시앙점,강원특별자치도 태백시 고원로 119 상가동 103호,033-553-3014,37.1660936,128.9902747
237594,구리한양대병원점,경기 구리시 경춘로 162,070-8865-0710,37.6004567,127.1333308
237488,진주반성점,경남 진주시 일반성면 동부로 2004 1층 일부,055-747-5847,35.1698242,128.2807220
237404,서수원꿈에그린점,경기 수원시 권선구 서수원로37번길 6-16 (오목천동),,37.2334692,126.9777013
237400,등촌역점,서울 강서구 공항대로 553 (염창동),,37.5499416,126.8675493
237342,안산고잔보화점,경기 안산시 단원구 보화로 23,031-402-5331,37.3313284,126.8298392
237330,대구교대점,대구 남구 중앙대로 217,053-721-7818,35.8526060,128.5899836
237259,군포평생학습원사거리점,경기 군포시 고산로 251 용호프라자 103호,031-393-0528,37.3459308,126.9440861
237257,김포모담도서관점,경기 김포시 모담공원로 118 (운양동),031-8049-6440,37.6498493,126.6917818
237222,부천중동시장점,경기 부천시 원미구 부흥로 205 1층,032-213-2112,37.4961764,126.7656149
237170,천안안서점,충남 천안시 동남구 각원사길 66,041-622-8879,36.8305830,127.1790469
235912,광주임동한국점,광주 북구 천변우로79번길 89 1층,062-522-0671,35.1664767,126.8914712
235882,판교봇들마을점,경기 성남시 분당구 판교로 376 1층 102호,031-705-6536,37.4039533,127.1161822
235629,송우사거리점,경기 포천시 소흘읍 솔모루로 53,031-542-5509,37.8271142,127.1445439
235628,오류ic점,"서울 구로구 경인로 240 (오류동, 예성라온팰리스)",02-2060-2016,37.4974382,126.8472908
235507,시흥길산지식산업센터점,경기 시흥시 경기과기대로 219 105호,031-498-3117,37.3344900,126.7325859
235488,대구범물점,"대구 수성구 용학로 272 (범물동, 범물창신태성한라맨션)",053-781-3535,35.8192543,128.6386547
235314,전주소양천점,전북특별자치도 전주시 덕진구 초포다리로 190 1층,063-251-5859,35.8726590,127.1575149
234853,신경주역점,"경북 경주시 건천읍 경주역세권1로 90 (화천리, 신경주 유보라아이비파크 1단지)",,35.8054906,129.1401921
234418,충주연수예성로점,충북 충주시 예성로 398,,36.9918021,127.9343217
234274,당진석문점,충남 당진시 석문면 해명4로1길 40,041-430-7726,36.9785652,126.5895109
234267,광주신가풍영리버빌점,"광주 광산구 수등로 287 상가동 1층 114호(신창동, 신가부영아파트)",062-456-0603,35.1870303,126.8393036
234266,완주삼봉지구점,전북특별자치도 완주군 삼례읍 상탁길 47 1층,063-206-2060,35.9191560,127.1176386
234261,광주도산점,"광주 광산구 도산로 10 1층 103, 104호",062-457-5669,35.1291753,126.7917393
233542,인천루원시티SK2차점,인천 서구 봉오대로 270 302동 B204호,,37.5235973,126.6819632
233538,일산장항로점,경기 고양시 일산동구 장항로 273,,37.6422822,126.7692747
233374,화명하늘채후문점,"부산 북구 화명신도시로 70 상가1동 1층 106호(화명동, 코오롱하늘채1차아파트)",,35.2304251,129.0115390
232294,삼성전자천안캠퍼스점,"충남 천안시 서북구 번영로 465 (성성동, 삼성전자(주)천안캠퍼스)",,36.8417602,127.1188281
232170,월미짱랜드점,인천 중구 월미문화로 81 랜드마크 1층,,37.4713720,126.5963911
231764,청라제일풍경채점,인천 서구 청라커낼로 321 104호105호,032-583-1000,37.5372142,126.6444001
231568,안산사동중앙점,경기 안산시 상록구 석호로 208 범희빌딩 103호,031-407-7666,37.2946736,126.8537673
231566,부산대역2번출구점,부산 금정구 부곡온천천로 32 1층,,35.2290338,129.0898648
230667,대구칠곡매천점,대구 북구 매전로 80 1층 103호(태전동),053-326-3335,35.9128522,128.5468571
230586,강원화천터미널점,"강원특별자치도 화천군 화천읍 중앙로 13-1 (하리, 이삭토스트외)",033-442-3331,38.1046473,127.7058519
230585,강원횡성운동장점,강원특별자치도 횡성군 횡성읍 문화체육로 31 (읍하리),033-342-0400,37.4957539,127.9858192
230567,평택더샵센트럴점,경기 평택시 동삭1로22번길 19-17 102호,031-658-2829,37.0206347,127.0930221
230566,공릉태릉사거리점,서울 노원구 공릉로 98,,37.6191946,127.0784600
229586,광주선운어등진아점,"광주 광산구 선운중앙로 82 상가동 1층 130호, 104호(선암동)",,35.1455087,126.7833959
229582,대구신매역점,대구 수성구 고산로 90 상가동 1층 103호,,35.8384791,128.7053986
229574,횡성새말IC점,강원특별자치도 횡성군 우천면 한우로 1400 (우항리),033-343-2333,37.4495598,128.0738757
228448,익산배산점,"전북특별자치도 익산시 선화로 17 117동 104호(모현동2가, 배산오투그란데)",063-852-2525,35.9527504,126.9339934
228447,대전한밭수목원만년점,대전 서구 만년로67번길 34-26 대전서구 만년동 316,8:00 - 251:00,36.3687353,127.3816131
228442,서울세관사거리점,서울 강남구 학동로 235 (논현동),02-514-2282,37.5156050,127.0350255
228433,오산칸타빌더퍼스트점,경기 오산시 초평중앙로 140 1층 106호,031-372-1990,37.1432573,127.0482346
227095,용인신갈역점,경기 용인시 기흥구 새천년로 22 101호,031-3061-2820,37.2890943,127.1116464
227091,삼성전자화성(17L)점,경기 화성시 삼성전자로 1 삼성전자 내 (123)S3동 1층 일부호(반월동),,37.2234547,127.0633657
227087,옥정제일풍경채점,경기 양주시 옥정동로 187 107호 - 연락처 : 070-7857-8801,070-7857-8801,37.8236418,127.0986631
226461,충북보은점,충북 보은군 보은읍 보은로 107 (삼산리),,36.4837504,127.7177493
226458,광주신가선창초교점,광주 광산구 신창로35번길 97 1층,062-961-1155,35.1865880,126.8342690
226245,부산북부면허시험장점,부산 사상구 사상로367번길 42 1층,051-711-7177,35.1780352,128.9819369
226077,울산삼산디자인거리점,울산 남구 삼산중로74번길 6 1층 106호,052-256-2977,35.5401422,129.3363058
226035,분당느티마을점,경기 성남시 분당구 느티로51번길 4-13,070-8211-0494,37.3690968,127.1113283
224933,당진신평점,"충남 당진시 신평면 덕평로 1384 (거산리, 김밥마을)",041-363-8355,36.8783092,126.7526105
224927,충북광혜원점,"충북 진천군 광혜원면 중리3길 21 (광혜원리, 옥산빌딩)",043-534-0324,36.9894846,127.4439339
224921,용인초당점,경기 용인시 기흥구 동백중앙로 55 (중동),103호,37.2611771,127.1618699
224917,화성반월SK뷰파크1차점,경기 화성시 동탄원천로 382-37 SK뷰파크 제상가2동(후문 상가동) 저1층 제112호,031-222-3007,37.2229184,127.0566745
223723,일산공단중앙점,경기 고양시 일산동구 장항로 187 (장항동),,37.6386867,126.7776797
223720,동탄대방디에트르점,경기 화성시 동탄오산로 29 (동탄2 택지개발지구 업무복합2블록) 동탄2신도시 동탄역 디에트르 더 플레이스 마당 판매시설 D동 123호(오산동),031-374-1201,37.1993238,127.0901895
223714,속초법대로점,"강원특별자치도 속초시 법대로 20 (동명동, 인트레빌하버뷰)",033-633-7936,38.2126133,128.5933036
223073,양평물맑은시장점,경기 양평군 양평읍 양평시장길 4-1 17,031-772-2883,37.4897280,127.4927895
223059,화성사강시장점,경기 화성시 송산면 사강로 201 B동,070-4353-7176,37.2134572,126.7380583
223048,천안불당호반점,충남 천안시 서북구 불당34길 25-6 106호,041-622-9238,36.8075980,127.1056206
222741,진해석동먹자골목점,경남 창원시 진해구 냉천로 45 1층,,35.1514542,128.7022747
221994,천안신부점,충남 천안시 동남구 터미널2로 25,041-903-5939,36.8212241,127.1580123
221989,전주대신정문점,전북특별자치도 전주시 완산구 봉곡1길 1 (효자동3가),063-903-5717,35.8133815,127.0971856
221984,방학역점,서울 도봉구 도봉로150길 27 (방학동),,37.6661840,127.0447629
221982,파주역점,경기 파주시 파주읍 주라위길 78,031-952-7760,37.8152628,126.7953616
221973,시흥월곶풍림점,"경기 시흥시 월곶중앙로70번길 3 (월곶동, 진주마을 풍림1차 아이원 단지내 상가동)",070-4647-2633,37.3894538,126.7380123
219378,상도e편한세상점,서울 동작구 만양로 6 1층 110호,02-6368-5029,37.5050223,126.9475492
219372,서초방배로점,"서울 서초구 방배로 113 (방배동, 수정빌딩)",,37.4841847,126.9956303
218345,광주용봉택지로점,광주 북구 설죽로 207 1층(용봉동),062-513-8111,35.1781840,126.8971918
218338,고양대곡역롯데캐슬점,경기 고양시 덕양구 토당로 124 287-1 근린생활시설,031-972-1237,37.6260069,126.8178951
218336,김해구산푸르지오점,"경남 김해시 삼계로 30 111호(구산동, 탑스존)",055-724-0320,35.2570889,128.8695448
217498,용인성복역아이파크점,"경기 용인시 수지구 상현로 144 (상현동, 성복역 아이파크)",031-303-9877,37.3098551,127.0848337
217078,고양서오릉점,경기 고양시 덕양구 서오릉로 293 (용두동),,37.6194503,126.9043788
217036,월계인덕대점,서울 노원구 초안산로2라길 26 102-1호,,37.6305211,127.0576337
216967,대전통합청사점,대전 중구 대종로517번길 61 1층 105호,042-224-8884,36.3284186,127.4212605
216966,전남장성나노산단점,전남 장성군 남면 나노산단5로 15 (삼태리),,35.2368813,126.8331525
216831,청주분평농협사거리점,충북 청주시 서원구 월평로 4,,36.6110003,127.4853065
216659,한성대입구역점,서울 성북구 삼선교로 4 1층,07:30 - 22:30,37.5880068,127.0064308
216596,양주광적점,경기 양주시 광적면 가래비길 118 (가납리),031-829-2270,37.8253801,126.9841488
216539,진주정촌점,경남 진주시 정촌면 화개천로 126 1층,070-8199-1117,35.1281330,128.1039151
216262,김해주촌공단점,경남 김해시 주촌면 골든루트로 193-26 (망덕리),070-8770-2067,35.2225214,128.8236161
216243,전북고창월곡점,전북특별자치도 고창군 고창읍 중앙로 316 (교촌리),063-563-6111,35.4346902,126.7100558
215162,청주율량현대점,충북 청주시 청원구 주성로132번길 28-2 (율량동),,36.6694398,127.4819265
214746,순천신대로점,전남 순천시 해룡면 상성길 324 가동 1층,061-721-5111,34.9439076,127.5394519
214652,좌동점,부산 해운대구 좌동순환로 174 106호,051-711-3528,35.1776265,129.1750479
214425,대전둔산자이파크점,대전 서구 계룡로500번길 72 (갈마동),042-348-7788,36.3417466,127.3778365
213983,용호시장점,"부산 남구 용호로 173 (용호동, 장안빌딩)",051-916-7142,35.1167725,129.1114258
213922,평택지제점,경기 평택시 지제동삭1로 41 근생 130동 18호,070-8211-0579,37.0229222,127.0755031
213921,강릉회산점,강원특별자치도 강릉시 회산로 346 115동 101~102호,,37.7393206,128.8662079
213712,천안터미널점,충남 천안시 동남구 만남로 18,070-8648-3447,36.8184252,127.1540122
213691,목포이로초등학교점,전남 목포시 이로로9번길 16 (용해동),061-273-6532,34.8036134,126.4062969
213684,컴포즈커피 나주금천농협빛가람점,전남 나주시 중야2길 24 (빛가람동),061-333-5554,35.0169427,126.7851553
212984,양산북부점,경남 양산시 중앙우회로 142 1층 일부호,055-388-0010,35.3482332,129.0388656
212982,대전용산호반써밋점,대전 유성구 배울1로 132 108호,,36.4164144,127.3940211
212957,창원대산점,경남 창원시 의창구 대산면 진산대로 360 주건축물제1동 1층 일부호,,35.3320294,128.7094371
212945,양산사송내송점,경남 양산시 동면 내송큰들로 73 상가동 412호(사송더샵데시앙 4단지),055-785-1232,35.3215423,129.0700947
212624,봉천제일종합시장점,서울 관악구 남부순환로 1768 1층,070-8866-6765,37.4816723,126.9463737
212538,서산테크노밸리점,"충남 서산시 성연면 성연3로 36 (왕정리, 이안 서산테크노밸리)",041-429-2200,36.8236553,126.4517712
212491,대구만촌역점,대구 수성구 달구벌대로 2565 1층 103호(만촌동),,35.8592574,128.6432932
212355,대구만촌역점,대구 수성구 달구벌대로 2565 1층 103호,,35.8592574,128.6432932
212300,광주백운대성초교점,광주 남구 제중로 136 1층,062-676-4089,35.1430653,126.9068672
212132,개봉현대아파트점,서울 구로구 개봉로20길 78 1층,02-6012-3955,37.4932678,126.8587060
211402,동국대학교정보문화관점,"서울 중구 필동로1길 30 (필동3가, 동국대학교)",,37.5582582,127.0001869
211218,전남해남터미널점,전남 해남군 해남읍 중앙1로 2-10 1층 102호,061-958-9831,34.5716179,126.6076785
211209,대전복합터미널점,대전 동구 동서대로 1679 (용전동),042-624-1110,36.3493808,127.4360494
211170,광주효덕로점,광주 남구 효덕로 213 1층 103호,062-681-7000,35.1027964,126.8983477
211166,봉화산역점,서울 중랑구 신내로 211 144호,070-7798-1988,37.6163597,127.0927002
211119,대구검단점,대구 북구 검단로 135 104동 116호 (검단팩토리밸리),070-8648-1287,35.9091873,128.6220335
210947,대전도마호반점,대전 서구 도산로 65 (도마동),042-525-0426,36.3143947,127.3783811
