지점ID,매점명,매점주소,전화번호
1108993,내방역점,"서울특별시 서초구 서초대로 99 (방배동) 투썸플레이스 1,2층",02-6954-0977
1109074,부산법조타운점,"부산광역시 연제구 법원남로15번길 17 (거제동,대원빌딩) 1층 투썸플레이스",051-504-2599
1108970,안산호수마을점,"경기도 안산시 단원구 광덕1로 64 (초지동,현대프라자) 202호, 203호",031-439-8850
1108576,마산삼계점,경상남도 창원시 마산회원구 내서읍 경남대로 909 (삼계리) 1층,055-232-3617
1108889,신도림아름제일여성병원점,서울특별시 구로구 새말로 94 (구로동) 1층,02-866-7377
1109016,서산예천점,"충청남도 서산시 예천1로 3-57, 1~2층(예천동)",041-669-8998
1108996,평택세교점,"경기도 평택시 세교4로 9, 1층(세교동)",031-655-0807
1108902,대구계명대병원점,"대구광역시 달서구 달구벌대로 1019 (호산동) 동행빌딩 203호,303호",053-721-6422
1108710,광주광산구청점,광주광역시 광산구 광산로29번길 16 (송정동) 1층,062-945-2627
1108944,여의도롯데캐슬아이비점,"서울특별시 영등포구 국제금융로 86 (여의도동,롯데캐슬 아이비) 1층 투썸플레이스 여의도롯데캐",02-6954-2388
1108964,노량진점,서울특별시 동작구 노량진로 174 (노량진동) 1층,02-821-2388
1108991,송파거여역점,"서울특별시 송파구 오금로 495 (거여동,FIAMA) 서울 송파구 거여동 26-3",02-430-8889
1108491,광주마륵DT점,광주광역시 서구 상무대로 632 (마륵동) 1-2층,062-385-2388
1108983,용인한숲시티점,"경기도 용인시 처인구 남사면 한숲로 84 (완장리,e편한세상용인한숲시티) 1층 투썸플레이스 용인한숲",031-333-0219
1109003,대구세천점,대구광역시 달성군 다사읍 세천로 109 (세천리) 1~2층,053-593-5091
1108914,파이낸셜뉴스빌딩점,"서울특별시 서초구 강남대로 315 (서초동,클리포드(주)빌딩) (서초동1338-23)",02-523-2377
1108871,동묘앞역점[휴점],"서울특별시 종로구 종로 335 (창신동,원풍빌딩) 투썸플레이스 동묘앞역점",02-741-8511
1108846,대구남구청희망로점,대구광역시 남구 희망로 5 (봉덕동) 투썸플레이스 대구남구청희망로,053-476-9909
1107333,익산원광대점,전북 익산시 동서로 5길 91,063-842-5373
1108869,안성공도점,경기도 안성시 공도읍 공도로 25 (용두리) 1층,031-691-2020
1108989,군산나운점,전라북도 군산시 수송로 123,063-461-0096
1108599,경북신도청중앙점,경상북도 안동시 풍천면 검무로 10-19(갈전리),054-853-3456
1108880,수원금곡점,경기도 수원시 권선구 매곡로 108 (금곡동) 1층,031-296-9023
1108922,뱅뱅사거리점,"서울특별시 서초구 강남대로 263 (서초동,새움빌딩) 1층 투썸플레이스",02-523-8787
1108916,부산동서대점,부산광역시 사상구 냉정로 113 (주례동) 투썸플레이스 부산동서대점,050-71410-7980
1108176,광교엘포트점,"경기도 수원시 영통구 광교중앙로 145 (이의동,광교엘포트아이파크) 1층",031-212-5788
1108866,소공로북창점,"서울특별시 중구 세종대로14길 15 (북창동,백영북창빌딩) 1층",02-318-2956
1108807,충주호암점,"충청북도 충주시 호암수청2로 15,1층(호암동)",043-855-4341
1108818,동교동삼거리점,서울특별시 서대문구 신촌로 1 (창천동) 1층,02-336-4006
1108885,중구YTN점,"서울특별시 중구 세종대로5길 22 (봉래동1가,오현) 1층",02-3789-0506
1108853,대구7호광장점,대구광역시 달서구 달구벌대로344길 68 (두류동) 투썸대구7호광장점,053-651-9600
1108733,영천시청점,경상북도 영천시 충효로 60 (문외동) 투썸플레이스,054-333-3223
1108825,[휴점]대전관저더샵점,"대전광역시 서구 계백로828번길 65 (관저동) 1층, 투썸플레이스",042-545-2030
1108870,대전노은3지구점,대전광역시 유성구 반석로 51 (반석동) 1층,042-824-5509
1108808,하남유니온점,"경기도 하남시 신장동로 128 (신장동,하남유치원) 1층",031-794-1220
1108716,충무로역점,"서울특별시 중구 퇴계로 206 (필동2가,동인빌딩) 동인빌딩",02-2275-2388
1108750,대구남산점,대구광역시 중구 중앙대로 295(남산동) 1층,053-255-8855
1108675,청주오창중부점,"충청북도 청주시 청원구 오창읍 양청송대길 5, 101, 102호(분평동)",043-212-3353
1108762,천안직산점,"충청남도 천안시 서북구 직산읍 봉주로 54 (삼은리,청운부동산) 1층",041-583-7003
1108772,향남로데오점,경기도 화성시 향남읍 상신하길로298번길 7-29 (하길리) 1층,031-352-7004
1108394,진해자은점,경남 창원시 진해구 자은동 143-2,055-541-0085
1108810,대구계명대점,대구광역시 달서구 계대동문로 11 (신당동) 투썸플레이스 대구계명대,053-585-2389
1108649,삼전역점,"서울특별시 송파구 삼전로 66 (삼전동,SM76(순명빌딩)) 1, 2층",02-416-2388
1108572,여수웅천해변공원점,전남 여수시 웅천남6로 21(웅천동),061-686-9488
1108587,대구동북로점,대구광역시 동구 동북로 316 (신암동) 1층,053-943-0066
1108769,대전전민점,대전광역시 유성구 유성대로1689번길 6 (전민동) 1~2층,042-862-2220
1108843,서산테크노밸리점,"충청남도 서산시 성연면 성연3로 57-7 (일람리,알파빌딩) 1층~2층",041-663-6163
1108674,북삼인평점,"경상북도 칠곡군 북삼읍 북삼로8길 2 (인평리,우신원룸) 1층",054-975-2112
1108812,강남역중앙점,서울특별시 강남구 테헤란로1길 16 (역삼동) 2층,02-558-1125
1108676,[휴점]도곡타워팰리스점,"서울특별시 강남구 언주로30길 56 (도곡동,타워팰리스) 1층",02-3452-2388
1108669,부산광복점,부산광역시 중구 광복로 49 (창선동1가) 2~3층,051-248-2388
1108332,울산달동대영점,울산광역시 남구 도산로119번길 7 (달동) 1층,052-271-2800
1108679,양천신목로점,"서울특별시 양천구 신목로 50 (신정동,리더스빌딩) 1층",02-2651-2555
1108749,대전반석점,"대전광역시 유성구 반석로 7 (반석동,애니빌프라자) 1층",042-825-2383
1108765,대전문화점,대전광역시 중구 계룡로 911 (문화동),042-472-1033
1108456,광릉수목원점,경기도 포천시 소흘읍 죽엽산로 691 (직동리) 1층,031-542-1515
1108786,일산애니골점,"경기도 고양시 일산동구 애니골길 7-5 (풍동) 1층일부 , 2층일부",031-932-6934
1108329,포항두호점,경상북도 포항시 북구 두호로 26 (두호동) 1층,054-251-2122
1108668,남부지방법원점,서울특별시 양천구 신월로 385 (신정동) 투썸플레이스 남부지방법원점,02-2607-2377
1107958,청주예술의전당DT점,충청북도 청주시 흥덕구 직지대로 680,043-276-2388
1108593,대전과학기술대점,"대전광역시 서구 복수서로 10 (복수동,계룡아파트) 275-31 1,2층 투썸플레이스",042-582-8803
1108585,인천동춘점,"인천광역시 연수구 앵고개로264번길 30-5 (동춘동,청한빌딩) 1층",032-812-4565
1108625,동두천지행역점,경기도 동두천시 지행로 53 (지행동) 1-2층,031-866-2530
1108633,보문역점,서울특별시 성북구 보문로 125 (보문동2가) 1층,02-926-1130
1108678,강남신사점,"서울특별시 강남구 강남대로152길 22 (신사동) 1,2층 투썸플레이스 강남신사점",02-549-0238
1108703,상계점,서울시 노원구 한글비석로 412,070-7558-8984
1106535,대전용전DT점,"대전광역시 동구 한밭대로 1246 1,2층",042-623-2388
1108630,광명하안점,"경기도 광명시 하안로287번길 21 (하안동,진명빌딩) 35-2",02-898-6250
1108478,증평블랙스톤벨포레리조트점,충북 증평군 벼루재길 512-15,043-926-1080
1108418,킨텍스꿈에그린점,경기도 고양시 일산서구 킨텍스로 240 (대화동) 1층,031-911-9040
1108637,인천갈산역점,인천광역시 부평구 평천로 286 (갈산동),032-528-1486
1108514,운정역점,경기도 파주시 경의로 1250 (와동동) 엠버418 111호~114호,031-944-6060
1108081,울산정자점,울산광역시 북구 동해안로 1540 (정자동) 투썸플레이스,052-201-0011
1108522,세종어진점,"세종특별자치시  한누리대로 492 (어진동,청암빌딩) 1층",044-867-3396
1108476,염창역점,"서울특별시 양천구 공항대로 630 (목동,어바니엘) 101호",02-2648-8281
1108571,[휴점]청주지웰시티점,충청북도 청주시 흥덕구 대농로 70 (복대동) 1층 투썸플레이스,043-232-7788
1108487,포천송우점,경기도 포천시 소흘읍 송우리 204 2층,031-542-7500
1108495,대전관저느리울점,대전광역시 서구 구봉로147번길 68-12 (관저동) 1층 투썸플레이스,042-541-5178
1108550,인천문학점,인천광역시 미추홀구 매소홀로 590 (문학동),032-227-0220
1108581,답십리점,서울특별시 동대문구 고미술로 81 (답십리동),070-7554-5045
1108399,오산시티자이점,경기도 오산시 부산중앙로 25-6 (부산동) 1층,031-372-6246
1108455,평택용죽점,경기도 평택시 용죽3로 18 (용이동) 1층,031-658-0406
1108480,일산주엽점,"경기도 고양시 일산서구 중앙로 1413 (주엽동,동영빌딩) 101 , 201",031-924-2166
1108126,여수루지파크점,"전라남도 여수시 소라면 안심산길 155 (죽림리) N동,6층",061-685-0110
1108505,시흥물왕점,"경기도 시흥시 산현마을길 50 (산현동,목감레이크타워) 101,102,201,202,20",031-483-2223
1106919,세종고운힐데스하임점,세종시 고운동 1810,044-863-3036
1108440,평택팽성점,경기도 평택시 팽성읍 팽성송화로 153 (송화리) 1층,031-691-9767
1108481,가산디지털점,"서울특별시 금천구 가산디지털1로 186 (가산동,제이플라츠) 1층 106, 106-1호",02-866-9308
1108343,부산송정힐스점,부산광역시 해운대구 송정광어골로 83 (송정동) 2층,051-704-2347
1108401,남대전IC점,대전광역시 동구 산내로 1217-8 (구도동) 1층,042-282-9333
1108224,군산시청점,전라북도 군산시 조촌4길 3,063-451-2320
1108376,을지트윈타워점,서울특별시 중구 을지로 170 (을지로4가) 을지트윈타워,02-3706-7200
1108215,순천풍덕점,"전라남도 순천시 하풍동길 1-1(풍덕동,호텔라움) 1층",061-813-0000
1107918,마산해운동점,경상남도 창원시 마산합포구 월영동4길 10,055-221-5119
1108411,이대역점,서울 서대문구 이화여대길 7,02-312-8014
1108436,순천법원점,"전라남도 순천시 왕지로 30 (왕지동,거형빌딩) 1층",061-727-3359
1108415,광주첨단호수공원점,광주광역시 광산구 첨단중앙로182번길 22 (쌍암동) 투썸플레이스 광주첨단호수공원점,062-971-1470
1108416,화성동탄나루점,경기도 화성시 동탄솔빛로 68,031-613-0115
1108466,전주평화점,"전라북도 전주시 완산구 맏내3길 4 (평화동1가,자바데이브) 투썸플레이스 전주평화점",063-225-3131
1108100,석수역점,"서울특별시 금천구 시흥대로8 1층101호, 2층201호(시흥동,아르스파크)",02-804-1003
1108295,제주노형오거리점,제주특별자치도 제주시 1100로 3339 (노형동) 1층,010-9001-7760
1108328,포항대도점,경상북도 포항시 남구 포스코대로 380 (대도동) 1층,054-275-1555
1108315,강남KI타워점,서울특별시 서초구 강남대로69길 8 (서초동) KI타워,02-593-2388
1108220,대구대실역점,대구광역시 달성군 다사읍 달구벌대로 1층,053-583-8511
1108318,강남역KR타워점,"서울특별시 강남구 강남대로84길 13 (역삼동) KR타워 1, 2층",02-555-0517
1107676,마산저도점,경남 창원시 마산합포구 구산면 큰개길 13,055-221-0969
1108267,이천하이닉스점,"경기도 이천시 부발읍 경충대로 2091 (아미리,에스케이하이닉스) P&T4 1층",031-8094-7666
1107964,아산이순신대로점,충청남도 아산시 탕정면 매곡로 65-3 1-2층,041-541-7373
1108326,천안터미널점,"충청남도 천안시 동남구 만남로 43 (신부동,신세계백화점충청점,천안종합버스터미널) B동 지하1",041-558-2388
1108317,충정로센트럴플레이스점,"서울특별시 중구 서소문로 50 (중림동,CENTRAL PLACE) 1층",02-363-2377
1108292,예산수덕사점,"충청남도 예산군 덕산면 수덕사안길 33-5 (사천리,덕산도립공원관리사무소) 1층",041-337-6038
1108205,구미진평점,경상북도 구미시 인동남길 112 (진평동) 1층,054-444-0006
1108264,수락산역점,"서울특별시 노원구 동일로243길 13 (상계동,대성빌딩) 1층",02-936-2241
1108196,홍대걷고싶은거리점,서울특별시 마포구 어울마당로 109 (동교동) 2~4층,02-337-7955
1108031,광주염주점,광주광역시 서구 월드컵4강로 114,062-413-2031
1108148,대구고성3가점,대구광역시 북구 원대로 52 (고성동3가) 1층,053-352-0321
1107798,대구두산동DT점,대구광역시 수성구 무학로 121,053-763-7999
1108273,비발디파크점,강원도 홍천군 서면 한치골길 262 비발디파크 오크동 1층,033-439-7864
1108293,광주수완우미점,광주광역시 광산구 수완로49번길 14 (수완동) 투썸플레이스 광주수완우미점,062-954-9547
1107843,팔공산휴온천점,경북 칠곡군 동명면 기성리 930 외 7필지,054-971-6363
1108184,의왕서해그랑블점,"경기도 의왕시 경수대로 262 (오전동,서해그랑블) 의왕서해그랑블 상가 124호",031-456-5566
1108112,제주노형DT점,제주특별자치도 제주시 월랑로 70 (노형동) 1층,064-711-9006
1108217,보라매삼성쉐르빌점,"서울특별시 동작구 보라매로5길 43 (신대방동,보라매삼성쉐르빌) 1층",02-832-2388
1108160,둔산은하수점,대전광역시 서구 대덕대로176번길 9 (둔산동) 1층,042-472-7918
1107966,이천의료원점,경기도 이천시 관고동 186-16,031-637-0850
1108228,평택리버타워점,경기도 평택시 오성면 강변로 521 (당거리) 리버타워 4층,031-684-2277
1107708,부산초량점,부산 동구 중앙대로 325,051-441-4422
1107718,CJ더센터점,서울특별시 중구 소월로 2길 12,02-726-8930
1108023,김해진영점,경남 김해시 진영읍 장등로 90,055-343-0090
1107928,포천중앙점,경기 포천시 중앙로 142,031-535-0202
1107611,울산매곡점,울산 북구 매곡동 230,052-292-3336
1108017,올림픽공원역점,서울특별시 송파구 올림픽로 424,02-417-6789
1108146,서소문점,"서울특별시 중구 서소문로 135 1층(서소문동, 연호빌딩)",02-773-2388
1108133,당산역점,"서울특별시 영등포구 양평로 36 (당산동6가,삼원빌딩) 36 1층, 2층",02-2636-3658
1107947,동탄산척점,경기 화성시 동탄2지구 근상45블럭 2롯트 8312-202,031-376-3611
1108010,문정역점,서울특별시 송파구 법원로 114,02-2283-1513
1107615,등촌CGV스윗바점,서울특별시 강서구 공항대로45길 63 (등촌동),154-4-1122
1108030,충북대소점,충북 음성군 대소 대금로 432-3,043-882-7170
1108025,세종고운힐스테이트점,세종시 마음안1로 137,044-868-7704
1108014,인천용현점,인천광역시 미추홀구 아암대로 87,032-891-1080
1107907,포항쌍용점,경북 포항시 북구 중흥로 123,010-7288-4884
1107959,시흥정왕점,경기 시흥시 중심상가4길 16-1(정왕동.길재빌딩),031-498-9959
1107939,파주운정산내점,경기 파주시 청암로17번길 67,031-941-9479
1108070,울산달동목화점,울산 남구 달동 왕생로39,052-275-9599
1107919,부산남포점,"부산광역시 중구 구덕로 40, 호림빌딩 1층",051-257-8171
1107665,파주문산점,경기도 파주시 문향로 97,031-954-7755
1108008,교보타워사거리점,서울특별시 서초구 사평대로 368,02-595-2388
1107742,서귀포신시가지점,"제주도 서귀포시 신서귀로 31, 2,3층(법환동)",064-738-2496
1106924,울산명촌점,울산 북구 명촌로 44,052-288-0458
1107423,가락시장역2호점,서울 송파구 송파대로 260,02-3012-6789
1107898,안동강변점,경상북도 안동시 육사로 273 (운흥동) 1층,054-842-1155
1107978,대구팔공순환로점,대구 동구 서촌로 81,053-981-7760
1107969,양산신도시점,경남 양산시 양산역3길 10 10길,055-388-6370
1107849,국회의사당역점,서울 영등포구 의사당대로 21,02-783-2388
1107863,화순중앙점,전남 화순군 화순읍 쌍충로 70-7,061-375-0035
1107855,마곡나루역점,"서울 강서구 마곡중앙5로 6 마곡보타닉푸르지오시티 157, 158, 239, 240호",02-2658-2377
1107889,청주금천점,충북 청주시 상당구 산성로98번길 8-1 (금천동),043-287-0707
1107896,인덕원대륭테크노점,경기도 안양시 동안구 시민대로 401,031-463-3587
1107949,충북금왕점,충청북도 음성군 금왕읍 무극로 216 (무극리) 투썸플레이스 충북금왕점,043-877-2322
1107559,울산진장CGV스윗바점,울산 북구 진장동 120-9,154-4-1122
1107677,다산법원점,"경기도 남양주시 다산중앙로 82번안길 132-76, 1층(다산동)",031-557-3492
1107808,고성간성점,강원도 고성군 간성읍 간성로 18,033-681-6662
1107865,합정메세나폴리스점,서울 마포구 양화로 45,02-337-3355
1107823,이천터미널점,경기도 이천시 이섭대천로 1207,031-631-0435
1107836,수유사거리점,"서울 강북구 도봉로 295, 스타타워",02-900-2388
1107631,창원시티세븐점,"경남 창원시 의창구 원이대로320, 더시티세븐 W동 지상층 206호",055-600-5720
1107803,구리담터점,경기도 구리시 불암로 3,031-566-5900
1107872,송파구청사거리점,서울 송파구 오금로 81,02-6084-5575
1107769,광주성심병원점,광주 광산구 용아로 257,062-956-9767
1107773,익산원광대병원점,"전북 익산시 무왕로 893, 교수연구동 1층",063-841-2388
1107834,포항화진점,경북 포항시 북구 동해대로 3258-0,054-262-1555
1106842,원주무실DT점,강원도 원주시 북원로 2056 (무실동),033-747-2387
1107728,진천블로썸캠퍼스점,충북 진천군 진천읍 송두2길 1,043-531-0956
1107727,서현도서관점,경기도 성남시 분당구 새마을로 10,031-781-0088
1107661,경주안강점,경북 경주시 안강읍 산대리 1488-1,054-701-1500
1107739,성수SKV타워점,서울 성동구 연무장5가길 25,02-2641-0200
1107719,방배카페거리점,"서울 서초구 방배중앙로 204, 리첸시아 방배 1층",02-537-3339
1107792,청주하복대점,충북 청주시 흥덕구 2순환로 1167번길 13-0 1~2층(복대동),043-293-2323
1107760,잠실역점,서울 송파구 올림픽로35다길 32 (신천동),02-3431-9633
1107825,창원천주산점,경남 창원시 의창구 천주로 121번길 3(동정동),055-253-0036
1107777,수서역점,서울 강남구 광평로 56길 8-13,02-459-3486
1107192,마산창동점,경남 창원시 마산합포구 불종거리로 24,055-222-6854
1107787,공덕해링턴스퀘어점,서울 마포구 마포대로 92 B동 1층,02-2197-0222
1107790,군산디오션시티점,전북 군산시 궁포1로 24-9,063-446-3858
1107658,부산역점,부산 동구 중앙대로 201-0  (초량동),051-462-0220
1106766,해운대수목원점,부산 해운대구 반송로 617,051-532-5004
1107705,대전모다아울렛점,대전 유성구 대정로 5,042-544-5006
1107627,종로알파빌딩점,서울 종로구 종로 34 알파빌딩,02-725-2388
1107642,강동역점,서울 강동구 천호대로 1077,02-6377-8333
1107524,대전청사점,대전 서구 청사로 234,042-472-1258
1107621,화성병점점,"경기도 화성시 병점1로 236-12, 1층 칭부호(진안동)",031-233-7500
1107141,전북남원점,"전라북도 남원시 시청로 40 (도통동) 1,2층",063-625-9998
1107663,문정로데오점,서울 송파구 동남로 132,02-404-0019
1107689,창원대방점,경남 창원시 성산구 가양로 124-19,055-266-2330
1107688,부산동아대점,부산 사하구 (하단동) 낙동대로 534-0 투썸플레이스,051-202-4595
1107328,대구범물점,"대구 수성구 지범로52길 61, 1,2층(범물동)",053-784-1725
1107659,부산괘법점,부산 사상구 새벽로 220,070-7747-1386
1107519,대구서재점,대구 달성군 다사읍 서재로7길 36,053-591-0088
1107560,하이원워터월드점,강원도 정선군 사북읍 하이원길 175,033-592-0174
1107576,예산터미널점,충남 예산군 예산읍 금오대로 4545,041-331-0360
1107575,송도트리플스트리트점,"인천 연수구 송도과학로 16번길 33-2, B동 1,2층",032-310-9423
1107538,아크로비스타점,"서울 서초구 서초중앙로 188 지하1층 101호 (서초동, 아크로비스타)",02-536-3290
1107315,대구대곡점,대구 달서구 갈밭로24,053-631-9544
1107294,팔공산칠곡동명점,경북 칠곡군 동명면 한티로 502,054-973-6060
1107577,홍성소향점,충남 홍성군 홍성읍 도청대로7,041-633-1600
1106965,여수여서점,"전라남도 여수시 여서동1길 38 (여서동) 1,2층",061-652-2200
1107354,산본사거리점,경기도 군포시 고산로 685,031-399-8566
1107506,광주수완점,광주광역시 광산구 임방울대로 355 (수완동) 1층,062-956-7977
1107507,강남도산점,서울 강남구 도산대로37길 19 1층 (신사동),02-3445-7523
1107541,망원역점,서울 마포구 월드컵로 62-0 (서교동),02-3141-0303
1107421,용인동백역점,경기 용인시 기흥구 중동 841~860 851-2,031-8005-6104
1107410,광주장덕점,"광주 광산구 장신로 39, 1층 (장덕동)",062-951-5531
1107493,익산모현점,전북 익산시 배산로3길 24-5,063-837-7500
1107317,진해용원점,"경남 창원시 진해구 4청안로 241-61, 외 3필지(안골동)",055-544-3500
1107316,서현중앙점,경기도 성남시 분당구 황새울로 337,031-706-0055
1107341,김천신음점,경북 김천시 시청로 98,054-434-5989
1107434,매경미디어센터점,"서울 중구 퇴계로 190, 매경미디어 센터",02-2269-2377
1107318,[휴점]경북문경점,경북 문경시 중앙로 140,054-552-5757
1107428,박달사거리점,경기도 안양시 만안구 박달로 517,031-441-7280
1107442,동해중앙점,강원도 동해시 한섬로 111-3,033-532-0123
1107327,경기광주CGV점,경기도 광주시 중앙로 89,031-764-3431
1106945,부산화명수정점,부산 북구 화명신도시로 2,051-365-2388
1107226,역삼성홍타워점,서울 강남구 테헤란로 138 성홍타워,02-508-2388
1107137,제주애월다인호텔점,제주도 제주시 애월읍 애월해안로 394,070-4544-1028
1107440,울산옥동법원점,울산광역시 남구 법대로87번길 2 (옥동) 투썸플레이스 옥동법원점,052-256-2626
1107404,부산거제점,부산광역시 연제구 아시아드대로 101-0  (거제동),051-507-1900
1107427,김해구산점,경남 김해시 구산로 27번길 4-14(구산동),055-334-2202
1107329,대구누네안과병원점,대구 중구 달구벌대로 2179,053-252-1104
1107174,수유CGV스윗바점,서울 강북구 도봉로 399,154-4-1122
1107232,강동구청점,서울 강동구 성내로 48 성내로 48,02-471-6275
1107403,수원영통점,"경기도 수원시 영통구 청명남로 39 (영통동, 럭셔리프라자) 럭셔리프라자 101호~103호",031-203-3060
1107131,대구종로점,대구 중구 종로 31,053-257-0007
1107256,부산동래롯데점,부산 동래구 중앙대로 1381번길 5,051-558-7718
1106645,동탄역CGV스윗바점,경기도 화성시 동탄대로 537 (오산동) 5층,154-4-1122
1107236,가락시장역점,서울 송파구 중대로 113,02-443-6789
1107304,김천혁신도시점,경상북도 김천시 혁신4로 81,054-432-6600
1107312,춘천사농점,강원도 춘천시 영서로 2938,033-242-0807
1107231,대산터미널점,충남 서산시 대산읍 정자동2로 11-30,041-666-4100
1106357,강남세브란스점,서울 강남구 언주로 211 211,02-2058-2163
1107170,평택시청점,경기도 평택시 중앙로 272,031-654-0082
1107254,울산우정혁신도시점,울산 중구 종가로 310,052-244-7200
1107140,광주운암점,광주 북구 대자실로 30,062-522-5223
1107175,청주율량점,충북 청주시 청원구 주성로 263 우솔빌딩 (주중동),043-212-7453
1107389,엔타워점,"서울 용산구 남산공원길 126 (용산동2가, 남산타워",02-3455-9230
1107059,양재매헌역점,"서울 서초구 강남대로16길 3, 양재디에스타워 1층",02-573-2389
1106740,건대입구CGV스윗바점,서울시 광진구 아차산로30길 36 3F,154-4-1122
1106907,마곡점,서울 강서구 마곡중앙6로 40,02-3662-5800
1107150,영등포CGV점,"서울 영등포구 영중로 15, 타임스퀘어 4층",02-2636-2388
1106715,대구칠곡학정점,대구 북구 호국로 808,053-325-2326
1107135,광주용봉CGV점,"광주광역시 북구 문화소통로 170 (용봉동,하미스포렉스) 1층",062-264-2020
1107063,금천롯데캐슬골드파크점,서울 금천구 벚꽃로 40,02-802-1222
1102276,대치삼성점,"서울특별시 강남구 영동대로86길 21 (대치동, 태화빌딩) 태화빌딩 1층",02-3453-2388
1106941,오리CGV스윗바점,"경기도 성남시 분당구 탄천상로151번길 20 (구미동, 월드쇼핑(CGVSquare)) 애플플라자 4층",154-4-1122
1107051,구미G7스퀘어점,경북 구미시 야은로 296,054-441-8500
1107067,춘천CGV스윗바점,강원 춘천시 지석로 80 투탑시티 3층,154-4-1122
1107043,부산동래역점,부산 동래구 명륜로 129번 가길 7 C동  2층,051-552-2373
1107052,대구가창점,대구 달성군 가창면 가창로 176길 30,053-763-3295
1106261,창원용호점,경남 창원시 성산구 용지로 169번길 11-14,055-274-2323
1106896,대구MBC네거리점,"대구 동구 동대구로 415-1, 1~3층(신천동)",053-743-1910
1106994,전북부안점,전북 부안군 부안읍 석정로 220,063-584-6009
1106508,봉담L패션타운점,"경기도 화성시 봉담읍 삼천병마로 1079-9, 2층",031-222-0007
1106613,광주쌍촌DT점,광주 서구 상무대로 956번길 3 1~2층 (쌍촌동),062-373-2388
1106886,센텀스카이비즈점,부산 해운대구 센텀중앙로 97 (재송동),051-782-6282
1106346,천안업성LAKE점,"충남 천안시 서북구 업성수변로 79,1-2층(성성동)",041-552-3535
1106861,창원중동점,경남 창원시 의창구 평산로207번길 4,055-296-2288
1107002,부산온천천점,"부산 동래구 온천천로 329, 2층(수안동)",051-553-0514
1106895,오산세교점,"경기도 오산시 문헌공로 9, 103.104.201.202호(금왕동, G플레이스",031-373-3100
1106927,영주가흥점,경북 영주시 대학로 262번길 10,054-636-6333
1106751,대전탄방중앙점,"대전 서구 둔산남로 94, 1~2층",042-471-2388
1106771,울산중리사거리점,울산 남구 돋질로 322,052-258-0027
1106840,전남영광점,전남 영광군 천년로 1498,061-352-2520
1106863,충북보은점,충북 보은군 보은읍 보청대로 1859,043-543-0110
1106909,통영죽림점,경남 통영시 광도면 죽림해안로 144,055-641-1177
1106878,부산아트몰링점,부산 사하구 낙동남로 1413,051-999-7309
1106772,인천만수향촌점,인천 남동구 만수로 80,032-212-1827
1106883,대전유성온천점,대전광역시 유성구 온천로 84 (봉명동),042-822-0429
1106733,부천세무서점,경기도 부천시 신흥로 270,032-322-5696
1106783,창원상남점,"경남 창원시 성산구 마디미로 37번길 8, 2층",055-262-2398
1106712,목포하당점,"전라남도 목포시 평화로61번길 2 (상동) 1145-5번지 1,2층",061-284-0775
1106564,인천법원점,"인천 미추홀구 소성로 197, 1층 (학익동)",032-875-1449
1106189,왕산해수욕장점,인천 중구 을왕동 808-25,032-746-8081
1106805,석계역점,서울 노원구 석계로1길 10(월계동),02-915-7955
1106776,서면중앙점,부산시 부산진구 동천로 63,051-803-3690
1106789,동전주점,전북 전주시 덕진구 동부대로 841,063-247-5557
1106804,아산북수점,충청남도 아산시 배방읍 배방로210 투썸플레이스,041-544-3031
1105630,수원고색점,"경기도 수원시 권선구 매송고색로794번길 225, 1,2층",031-293-3151
1106666,속초갯배점,강원 속초시 청초호반로 324-1,033-636-3737
1105892,광명소하점,"경기 광명시 소하로92번길 6-9, 1층 106호~109호",02-897-0011
1106750,군자역점,서울 광진구 능동로 289,02-464-3461
1106659,논산대학로점,충남 논산시 중앙로 130,041-735-6005
1106082,구리갈매점,경기도 구리시 갈매중앙로 89-8,031-528-3397
1106533,서현로데오점,경기도 성남시 분당구 분당로53번길 16,031-701-5334
1106630,부천MJ컨벤션점,경기 부천시 소사구 경인로 386,070-8838-0216
1106412,논현역사거리점,"서울 강남구 강남대로 548, 1층",02-547-2388
1106209,언양교동점,울산 울주군 삼남면 교동리 삼남면 교동리 300-4,052-275-9192
1106684,대전법원점,대전 서구 둔산로137번지 36 1층,042-482-2388
1106556,광주수완롯데마트점,광주 광산구 장신로 98,062-975-2883
1106583,CGV상봉스윗바점,서울 중랑구 상봉로 131,154-4-1122
1106438,압구정로데오역점,서울 강남구 선릉로 845,02-3443-2800
1106543,천안신부점,충남 천안시 동남구 먹거리10길 12,041-566-8596
1106587,강남수서점,서울 강남구 광평로 34길 30,02-459-0030
1106601,일산문화공원점,경기도 고양시 정발산로 31-17,031-901-8281
1106445,대구진천아이팜메디타워점,대구 달서구 월배로 58,053-635-5755
1106569,옥수역점,서울 성동구 독서당로40길 37,02-2298-4956
1106534,경북성주점,경북 성주군 성주로 3263-3,054-933-0110
1106617,4.19사거리점,서울 강북구 삼양로 513,02-991-7053
1105980,부산백양대로점,부산 사상구 백양대로 655,051-312-0530
1106380,김해외동점,경남 김해시 분성로 112,055-324-2780
1106536,대전월평선사점,"대전 서구 청사로 128, 103, 106-1호",042-472-7678
1106516,전주하가점,전북 전주시 덕진구 가련산로 20,063-271-8240
1106517,용인보라점,경기도 용인시 기흥구  민속촌로 30 (보라동),031-275-9799
1106551,양산북정점,경남 양산시 삼성3길 3-0  (북정동),055-372-1877
